,title,price,link
106,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTA2NjYzMTQ3MTAxOTM6MTcyMDc2OTk2MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMjUwODMxNDkzMzMyOjowOjo&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.TmtmzjO3MtakldqgEuHfYrKnx7Ocq0sQJ0pN2Qj96YUvnaheKUHuy20BdF7MWVU2rqGK_EAl6IgpzCn-naBm9A.mB5U2Sm7lOSesYifE2k3eNSWHvnc8-wKCDFk4mUB_FM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B4JPC8GT%26pd_rd_r%3D909e7136-a06b-4823-b963-7dddd5b23260%26pd_rd_w%3Doo1xC%26pd_rd_wg%3DvKCNW%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DJPYF58C7QGFXW1P7V8YC%26qid%3D1720769962%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
107,"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Silver/1.40 kg), X1404ZA-NK322WS  ","37,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTA2NjYzMTQ3MTAxOTM6MTcyMDc2OTk2MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMTE5OTg1NjQxMzMyOjoxOjo&url=%2FASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS%2Fdp%2FB0CCPBPYSB%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.TmtmzjO3MtakldqgEuHfYrKnx7Ocq0sQJ0pN2Qj96YUvnaheKUHuy20BdF7MWVU2rqGK_EAl6IgpzCn-naBm9A.mB5U2Sm7lOSesYifE2k3eNSWHvnc8-wKCDFk4mUB_FM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CCPBPYSB%26pd_rd_r%3D909e7136-a06b-4823-b963-7dddd5b23260%26pd_rd_w%3Doo1xC%26pd_rd_wg%3DvKCNW%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DJPYF58C7QGFXW1P7V8YC%26qid%3D1720769962%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
108,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTA2NjYzMTQ3MTAxOTM6MTcyMDc2OTk2MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMTcwMTcwMTg4MDMyOjoyOjo&url=%2FAcer-Graphics-Win11Home-A515-58GM-Fingerprint%2Fdp%2FB0D1G7B66L%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.TmtmzjO3MtakldqgEuHfYrKnx7Ocq0sQJ0pN2Qj96YUvnaheKUHuy20BdF7MWVU2rqGK_EAl6IgpzCn-naBm9A.mB5U2Sm7lOSesYifE2k3eNSWHvnc8-wKCDFk4mUB_FM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D1G7B66L%26pd_rd_r%3D909e7136-a06b-4823-b963-7dddd5b23260%26pd_rd_w%3Doo1xC%26pd_rd_wg%3DvKCNW%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DJPYF58C7QGFXW1P7V8YC%26qid%3D1720769962%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
109,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTA2NjYzMTQ3MTAxOTM6MTcyMDc2OTk2MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMjUxMDc4NDM2NDMyOjozOjo&url=%2FLenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN%2Fdp%2FB0CX8XPKWJ%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.TmtmzjO3MtakldqgEuHfYrKnx7Ocq0sQJ0pN2Qj96YUvnaheKUHuy20BdF7MWVU2rqGK_EAl6IgpzCn-naBm9A.mB5U2Sm7lOSesYifE2k3eNSWHvnc8-wKCDFk4mUB_FM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CX8XPKWJ%26pd_rd_r%3D909e7136-a06b-4823-b963-7dddd5b23260%26pd_rd_w%3Doo1xC%26pd_rd_wg%3DvKCNW%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DJPYF58C7QGFXW1P7V8YC%26qid%3D1720769962%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
110,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","55,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTA2NjYzMTQ3MTAxOTM6MTcyMDc2OTk2MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMjUwODMxNDk0NzMyOjo0Ojo&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS%2Fdp%2FB0C5Y3JBC4%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.TmtmzjO3MtakldqgEuHfYrKnx7Ocq0sQJ0pN2Qj96YUvnaheKUHuy20BdF7MWVU2rqGK_EAl6IgpzCn-naBm9A.mB5U2Sm7lOSesYifE2k3eNSWHvnc8-wKCDFk4mUB_FM%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C5Y3JBC4%26pd_rd_r%3D909e7136-a06b-4823-b963-7dddd5b23260%26pd_rd_w%3Doo1xC%26pd_rd_wg%3DvKCNW%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DJPYF58C7QGFXW1P7V8YC%26qid%3D1720769962%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
111,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,990",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_6?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-6
112,"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ","25,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_3?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769858&sprefix=laptop%2Caps%2C268&sr=8-3
113,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","36,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_16?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769858&sprefix=laptop%2Caps%2C268&sr=8-16
114,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB,MSO,Thin & Light, Dual speakers (Win 11, Silver, 1.69 kg), fq5330TU  ","52,025",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-speakers/dp/B0CTKHTNWL/ref=sr_1_7?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-7
115,"Walker Thin & Light Laptop, 14.1 inch (4GB Ram,128GB SSD) | FHD IPS Display 1920 * 1080 Resolution | Gemini Lake N4020 | UHD Graphics 600| Mini-HDMI| Webcam | Windows 11 Home | Cloud Silver  ","12,990",https://amazon.in//Walker-Display-Resolution-Graphics-Mini-HDMI/dp/B0CGVLLWT3/ref=sr_1_8?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-8
116,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ","14,200",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_9?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-9
117,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","38,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_10?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-10
118,"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray  ","56,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzg5NTU2MDc2NjE3MTkzOjE3MjA3Njk5NjI6c3BfbXRmOjMwMDE2Njg4OTkyNTMzMjo6MDo6&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLN6D7W%2Fref%3Dsr_1_11_sspa%3Fcrid%3D3LEN38FUIZBOU%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720769962%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
119,"Dell [Smartchoice 15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Grey/1.48kg  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMzg5NTU2MDc2NjE3MTkzOjE3MjA3Njk5NjI6c3BfbXRmOjMwMDI1MDgzMTQ5MzEzMjo6MDo6&url=%2FDell-i3-1215U-Graphic-Spill-Resistant-Keyboard%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_12_sspa%3Fcrid%3D3LEN38FUIZBOU%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720769962%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
120,"ASUS VivoBook 15 (2021) Thin and Light Laptop, Dual Core Intel Celeron N4020, 15.6-inch (39.62 cm) HD, (4GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR011W  ","21,530",https://amazon.in//ASUS-15-6-inch-Integrated-Transparent-X515MA-BR011W/dp/B09SGGB687/ref=sr_1_13?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-13
121,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","17,299",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR49QPM9/ref=sr_1_14?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-14
122,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","34,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_15?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-15
123,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","36,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_16?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-16
124,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","52,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5009TU/dp/B0D4M66F6R/ref=sr_1_17?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769858&sprefix=laptop%2Caps%2C268&sr=8-17
125,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","52,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5009TU/dp/B0D4M66F6R/ref=sr_1_17?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-17
126,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","36,690",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_18?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769962&sprefix=laptop%2Caps%2C268&sr=8-18
